수집시각,체인,지점,우편번호,카테고리,행사기간,상품명,상품정보,행사가격,앱가격,할인율,기준가격,출처,검색우편번호,도시,가격적용단위,할인조건,원문근거,검토상태,정상가격,원본행
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,K-CLASSIC Sonnenblumenkerne K-CLASSIC Sonnenblumenkerne,K-CLASSIC Sonnenblumenkerne K-CLASSIC Sonnenblumenkerne je 400-g-Packg.(1 kg = 2.48)-16%0.99 1.19,0.99,,-16 %,1.19,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,730
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,K-CLASSIC Studentenfutter K-CLASSIC Studentenfutter,K-CLASSIC Studentenfutter K-CLASSIC Studentenfutter je 200-g-Packg.(1 kg = 9.45)-17%1.89 2.29,1.89,,-17 %,2.29,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,731
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,K-CLASSIC Toastbrötchen K-CLASSIC Toastbrötchen,K-CLASSIC Toastbrötchen K-CLASSIC Toastbrötchen je 6 St. = 335-g-Packg.(1 kg = 2.36)-20%0.79 0.99 Weitere Angebote anzeigen,0.79,,-20 %,0.99,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,732
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,K-FAVOURITES Ital. Haselnusskerne K-FAVOURITES Ital. Haselnusskerne,K-FAVOURITES Ital. Haselnusskerne K-FAVOURITES Ital. Haselnusskerne je 200-g-Packg.(1 kg = 14.95)-18%2.99 3.69,2.99,,-18 %,3.69,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,733
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,K-GOLD EDITION Antipasti K-GOLD EDITION Antipasti,K-GOLD EDITION Antipasti K-GOLD EDITION Antipasti je 150-g-Packg.(1 kg = 10.60)-20%1.59 1.99,1.59,,-20 %,1.99,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,734
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,K-GOLD EDITION Oliven K-GOLD EDITION Oliven,K-GOLD EDITION Oliven K-GOLD EDITION Oliven je 150-g-Packg.(1 kg = 10.60)-11%1.59 1.79,1.59,,-11 %,1.79,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,735
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,K-GOLD EDITION Prosciutto italiano K-GOLD EDITION Prosciutto italiano,K-GOLD EDITION Prosciutto italiano K-GOLD EDITION Prosciutto italiano je 100-g-Packg.(1 kg = 17.90)-21%1.79 2.29,1.79,,-21 %,2.29,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,736
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,K-GOLD EDITION Salsiccia K-GOLD EDITION Salsiccia,K-GOLD EDITION Salsiccia K-GOLD EDITION Salsiccia je 5 St. = 300-g-Packg.(1 kg = 9.64)-17%2.89 3.49,2.89,,-17 %,3.49,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,737
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,주류,14.09.2026-16.09.2026,K-PURLAND Kasseler Nacken mit Knochen vom Schwein K-PURLAND Kasseler Nacken mit Knochen vom Schwein je kg-25%5.99,K-PURLAND Kasseler Nacken mit Knochen vom Schwein K-PURLAND Kasseler Nacken mit Knochen vom Schwein je kg-25%5.99 7.99,5.99,,-25 %,7.99,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,738
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,주류,14.09.2026-16.09.2026,"K-PURLAND Pökelbraten vom Schwein, saftig und zart K-PURLAND Pökelbraten vom Schwein, saftig und zart je kg-31%5.49","K-PURLAND Pökelbraten vom Schwein, saftig und zart K-PURLAND Pökelbraten vom Schwein, saftig und zart je kg-31%5.49 7.99",5.49,,-31 %,7.99,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,739
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,K-PURLAND Schinkenschnitzel K-PURLAND Schinkenschnitzel,K-PURLAND Schinkenschnitzel K-PURLAND Schinkenschnitzel je 600-g-Packg.(1 kg = 6.65)-27%3.99 5.49 Weitere Angebote anzeigen Diese Artikel findest du an unserer Frischetheke,3.99,,-27 %,5.49,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,740
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,K-WERTSCHÄTZE Bockwurst mit Rindfleisch K-WERTSCHÄTZE Bockwurst mit Rindfleisch,K-WERTSCHÄTZE Bockwurst mit Rindfleisch K-WERTSCHÄTZE Bockwurst mit Rindfleisch je 100 g-40%0.89 1.49,0.89,,-40 %,1.49,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,741
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,Käsebrötchen Käsebrötchen,Käsebrötchen Käsebrötchen je Stück-22%0.69 0.89,0.69,,-22 %,0.89,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,742
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KERRYGOLD Cheddar KERRYGOLD Cheddar,KERRYGOLD Cheddar KERRYGOLD Cheddar je 130-g-Packg.(1 kg = 11.47)-50%1.49 2.99,1.49,,-50 %,2.99,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,743
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER BARILLA Classic Pasta BARILLA Classic Pasta,KNÜLLER BARILLA Classic Pasta BARILLA Classic Pasta je 1-kg-Packg.nur 1.99,1.99,,,1.99,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,744
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER BARILLA Classic Pasta BARILLA Classic Pasta,KNÜLLER BARILLA Classic Pasta BARILLA Classic Pasta je 500-g-Packg.(1 kg = 3.18)nur 1.59,3.18,,,3.18,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,745
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER BAUER Diplomat Kümmel oder Jalapeño-Chili BAUER Diplomat Kümmel oder Jalapeño-Chili je 100 g nur 0.99,KNÜLLER BAUER Diplomat Kümmel oder Jalapeño-Chili BAUER Diplomat Kümmel oder Jalapeño-Chili je 100 g nur 0.99,0.99,,,0.99,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,746
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER BERTOLLI Pesto BERTOLLI Pesto,KNÜLLER BERTOLLI Pesto BERTOLLI Pesto je 185-g-Glas(1 kg = 14.22)nur 2.63 Weitere Angebote anzeigen,14.22,,,14.22,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,747
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,주류,14.09.2026-16.09.2026,KNÜLLER CRODO Limonade CRODO Limonade,"KNÜLLER CRODO Limonade CRODO Limonade je 0,33-l-Dose(1 l = 2.70)nur 0.89",0.33,,,033,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,748
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER DAHLHOFF FEINKOST Creme-Dip DAHLHOFF FEINKOST Creme-Dip,KNÜLLER DAHLHOFF FEINKOST Creme-Dip DAHLHOFF FEINKOST Creme-Dip je 250-g-Becher(1 kg = 7.96)nur 1.99 Weitere Angebote anzeigen Diese Artikel findest du an unserer Frischetheke,7.96,,,7.96,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,749
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,주류,14.09.2026-16.09.2026,KNÜLLER DEIT Zuckerfreie Limonade DEIT Zuckerfreie Limonade,"KNÜLLER DEIT Zuckerfreie Limonade DEIT Zuckerfreie Limonade je 0,75-l-PET-Fl.(1 l = 1.19)nur 0.89",0.75,,,075,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,750
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER Gegrillte Champignons mit Frischkäse Gegrillte Champignons mit Frischkäse,KNÜLLER Gegrillte Champignons mit Frischkäse Gegrillte Champignons mit Frischkäse je 100 g nur 1.49,1.49,,,1.49,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,751
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,주류,14.09.2026-16.09.2026,KNÜLLER INNOCENT Smoothie INNOCENT Smoothie,KNÜLLER INNOCENT Smoothie INNOCENT Smoothie je 250-ml-Fl.(1 l = 5.96)nur 1.49,5.96,,,5.96,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,752
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER K-CLASSIC Pekannusskerne K-CLASSIC Pekannusskerne,KNÜLLER K-CLASSIC Pekannusskerne K-CLASSIC Pekannusskerne je 200-g-Packg.(1 kg = 15.00)nur 9.00,15.00,,,15.00,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,753
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER K-FAVOURITES Kalifor. Mandeln K-FAVOURITES Kalifor. Mandeln,KNÜLLER K-FAVOURITES Kalifor. Mandeln K-FAVOURITES Kalifor. Mandeln je 200-g-Packg.(1 kg = 11.10)nur 2.22,11.10,,,11.10,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,754
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,주류,14.09.2026-16.09.2026,KNÜLLER K-PURLAND Schweinefilet am Stück K-PURLAND Schweinefilet am Stück,KNÜLLER K-PURLAND Schweinefilet am Stück K-PURLAND Schweinefilet am Stück je kg nur 8.49,8.49,,,8.49,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,755
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,주류,14.09.2026-16.09.2026,KNÜLLER K-PURLAND Schweinehackfleisch K-PURLAND Schweinehackfleisch,KNÜLLER K-PURLAND Schweinehackfleisch K-PURLAND Schweinehackfleisch je 500-g-Packg.(1 kg = 3.98)nur 1.99,3.98,,,3.98,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,756
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER K-WERTSCHÄTZE Fleischwurst aus eigener Herstellung K-WERTSCHÄTZE Fleischwurst aus eigener Herstellung je 100 g nur 0.88,KNÜLLER K-WERTSCHÄTZE Fleischwurst aus eigener Herstellung K-WERTSCHÄTZE Fleischwurst aus eigener Herstellung je 100 g nur 0.88,0.88,,,0.88,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,757
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,주류,14.09.2026-16.09.2026,KNÜLLER KROMBACHER Spezi KROMBACHER Spezi,"KNÜLLER KROMBACHER Spezi KROMBACHER Spezi je 0,5-l-Dose(1 l = 1.58)nur 0.79",1.58,,,1.58,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,758
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER LINDT Excellence Schokolade LINDT Excellence Schokolade,KNÜLLER LINDT Excellence Schokolade LINDT Excellence Schokolade je 50 - 100-g-Tafel(1 kg = 29.90 - 59.80)nur 2.99 Weitere Angebote anzeigen,29.90,,,29.90,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,759
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER MÜLLER Joghurt mit der Ecke MÜLLER Joghurt mit der Ecke,KNÜLLER MÜLLER Joghurt mit der Ecke MÜLLER Joghurt mit der Ecke je 113 - 150-g-Becher(1 kg = 2.20 - 2.92)nur 0.33,2.20,,,2.20,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,760
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER ORIGNAL WAGNER Rustipani Ofenbrot oder Air-Fryer-Snack ORIGNAL WAGNER Rustipani Ofenbrot oder Air-Fryer-Snack je 170 - 195-g-Packg.(1 kg = 9.18 - 10.53)nur 1.79,KNÜLLER ORIGNAL WAGNER Rustipani Ofenbrot oder Air-Fryer-Snack ORIGNAL WAGNER Rustipani Ofenbrot oder Air-Fryer-Snack je 170 - 195-g-Packg.(1 kg = 9.18 - 10.53)nur 1.79,9.18,,,9.18,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,761
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,KNÜLLER REINERT Bärchen-Wurstspezialität REINERT Bärchen-Wurstspezialität,KNÜLLER REINERT Bärchen-Wurstspezialität REINERT Bärchen-Wurstspezialität je 90 - 180-g-Packg.(1 kg = 7.73 - 15.45)nur 1.39 Weitere Angebote anzeigen,7.73,,,7.73,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,762
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,주류,14.09.2026-16.09.2026,KNÜLLER SINALCO Erfrischungsgetränk SINALCO Erfrischungsgetränk,KNÜLLER SINALCO Erfrischungsgetränk SINALCO Erfrischungsgetränk je Ka. 12 x 1-l-PET-Fl.(1 l = 0.67)nur 7.99,0.67,,,0.67,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,763
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,LANGEWIESCHE Putenbrust LANGEWIESCHE Putenbrust,LANGEWIESCHE Putenbrust LANGEWIESCHE Putenbrust je 100 g-28%1.79 2.49 Weitere Angebote anzeigen,1.79,,-28 %,2.49,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,764
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,MAGLIC Cevapcici MAGLIC Cevapcici,MAGLIC Cevapcici MAGLIC Cevapcici je 600-g-Packg.(1 kg = 16.65)-23%9.99 12.99,9.99,,-23 %,12.99,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,765
2026-09-13 21:08 Europe/Berlin,Kaufland,"Kaufland Aachen, Breslauer Straße 35, 52068 Aachen (최근접 전단 지점, 지점별 가격 미확인)",52068,식품,14.09.2026-16.09.2026,MCCAIN Kartoffelprodukt MCCAIN Kartoffelprodukt,MCCAIN Kartoffelprodukt MCCAIN Kartoffelprodukt je 500 - 600-g-Beutel(1 kg = 2.15 - 2.58)-56%1.29 2.99,1.29,,-56 %,2.99,https://assets.leaflets.schwarz/leaflets/pdfs/01a07b01-1eec-7d3c-8054-53d4b48ce1b1/Prospekt-14-09-2026-16-09-2026-00.pdf,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,766
