"수집시각","체인","지점","우편번호","카테고리","행사기간","상품명","상품정보","행사가격","앱가격","할인율","기준가격","출처"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","Chef Select Jäger-Hackbraten","versch. Sorten, gekühlt, 500 g | 4.98 / kg","2.49","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Chef Select High Protein Ready Meal","versch. Sorten, gekühlt, 400 g | 6.98 / kg","2.79","","-20%","3.49","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","Rügenwalder Mühle Snack-Becher","versch. Sorten, gekühlt, 165 g | 15.09 / kg","2.49","","-28%","3.49","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","8PANDA Frühlingsrollen","versch. Sorten, gekühlt, 278 g | 9.68 / kg","2.69","","-22%","3.49","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Knabbereien","07.09.2026-12.09.2026","Candy Floss","Zuckerwatte, 60 g | 33.17 / kg","1.99","","-28%","2.79","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Getränke","07.09.2026-12.09.2026","Alpro Nussdrink","versch. Sorten, je 1 l","1.99","","-33%","2.99","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Getränke","07.09.2026-12.09.2026","Calypso Ocean Blue Lemonade","je 0,473 l | zzgl. 0.25 Pfand","2.29","","-17%","2.79","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Getränke","07.09.2026-12.09.2026","Bitburger Premium Pils","0,568 l | zzgl. 0.25 Pfand","0.79","","-20%","0.99","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Apfeltasche","je 3 Stück, 3 für 2","1.38","","3 für 2","2.07","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Weltmeisterbrötchen","je 3 Stück, 3 für 2","0.78","","3 für 2","1.17","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","BIOLAND Vollkorn-Körner-Krusti","je 3 Stück, 3 für 2","0.98","","3 für 2","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Pizza Donut Margherita","je Stück","0.99","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","METZGERFRISCH Premium Lamm-Filets","in Gewürzmarinade, ca. 499 g | 27.99 / kg","13.97","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","METZGERFRISCH Frisches Schweine-Hackfleisch","je 1 kg","3.99","","-19%","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","DELUXE Barbarie Entenbrustfilet","ca. 299-450 g | 15.99 / kg","4.79","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","Chicken-Crispies","gegart und frittiert, je 1 kg","8.49","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Buttercroissant","je 3 Stück, 3 für 2","0.98","","3 für 2","1.47","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Laugeneck","mit Saaten, je 3 Stück, 3 für 2","1.70","","3 für 2","2.55","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Nuss Nougat Berliner","je Stück","0.59","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","METZGERFRISCH Premium Frische Maispoularde","ganzes Hähnchen, ca. 1,4 kg | 5.49 / kg","3.99","","-27%","5.49","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","METZGERFRISCH Puten-Hacksteaks","mariniert, 320 g | 6.94 / kg","2.22","","-30%","3.19","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fisch","07.09.2026-12.09.2026","FISCHERSTOLZ Norwegische Lachsfilet-Portionen","mit Haut, 8 x 125 g","15.99","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","GRILLMEISTER Südamerikanisches Rindersteak","ca. 299-500 g | 14.99 / kg","4.49","","-14%","5.23","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","METZGERFRISCH Frische Hähnchenbrustfilets","Teilstücke, 600 g | 8.65 / kg","5.19","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Getränke","07.09.2026-12.09.2026","SOLEVITA Bio Koffein Shot","gekühlt, 150 ml | zzgl. 0.25 Pfand | 8.60 / l","1.29","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fisch","07.09.2026-12.09.2026","NAUTICA Bio Räucherlachs","gekühlt, 100 g | 39.90 / kg","3.99","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","CHEF SELECT Bio Hummus","versch. Sorten, gekühlt, 200 g | 7.45 / kg","1.49","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","BIOLAND Cremiger Joghurt","gekühlt, 4 x 150 g | 2.98 / kg","1.79","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","BIOLAND Speisequark","Magerstufe, gekühlt, 250 g | 3.96 / kg","0.99","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","BIOLAND Käse","am Stück, versch. Sorten, gekühlt, 200 g | 11.45 / kg","2.29","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","METZGERFRISCH Bio Salami","versch. Sorten, gekühlt, 125 g | 19.92 / kg","2.49","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","METZGERFRISCH Bio Traditions-Wurstaufschnitt","versch. Sorten, gekühlt, 125 g | 14.32 / kg","1.79","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","METZGERFRISCH Bio Traditions-Fleischwurst","versch. Sorten, gekühlt, 250 g | 11.16 / kg","2.79","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","METZGERFRISCH Bio Traditions-Wiener Würstchen","versch. Sorten, gekühlt, 200 g | 14.95 / kg","2.99","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","METZGERFRISCH Bio Traditions-Rostbratwurst","versch. Sorten, gekühlt, 220/260 g","3.99","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","BIOLAND Fruchtjoghurt","versch. Sorten, gekühlt, 150 g | 3.93 / kg","0.59","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","Lidl","Eynattener Straße 26, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","BIOLAND Butter","gekühlt, 250 g | 10.76 / kg","2.69","","Aktion","","https://www.lidl.de/l/prospekte/aktionsprospekt-07-09-2026-12-09-2026-878d64/ar/0?_ab=1&lf=HHZ"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","Knusprige Grillhaxe","WIESN SCHMANKERL","3.99","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Serviettenknödel","WIESN SCHMANKERL","1.49","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Brezelino","WIESN SCHMANKERL","1.79","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Brezel-Pizza","WIESN SCHMANKERL","2.99","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Riesn’ Germknödel","WIESN SCHMANKERL","2.99","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Körniger Frischkäse","MILSANI","1.19","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Frischkäse Kräuter","MILSANI","1.59","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Schmelzkäsescheiben","MILSANI","1.49","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Gratinkäse","MILSANI","1.79","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","High-Protein-Pudding","MILSANI","0.89","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","High-Protein-Mousse","MILSANI","1.19","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Bio-Milch","NUR NUR NATUR","1.45","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Bio-Heumilchkäse","NUR NUR NATUR","2.39","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Knabbereien","07.09.2026-12.09.2026","Bio-Dinkelsticks","NUR NUR NATUR","1.49","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Backstube","07.09.2026-12.09.2026","Bio-Roggenvollkornbrot","NUR NUR NATUR","0.99","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Kochen & Backen","07.09.2026-12.09.2026","Bio-Dinkelmehl","NUR NUR NATUR","1.25","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Bio-Dinkel-Steinofenpizza","NUR NUR NATUR","2.99","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Fisch","07.09.2026-12.09.2026","Lachsforellen-Filetseite","je Packung","6.99","","-33%","10.44","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","BBQ Schwenksteaks","je Packung","6.99","","-20%","8.74","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","Hähnchenbrustfilet","Meine Metzgerei, 1,5 kg","12.99","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","Hähnchen-Schnitte Cordon bleu Art","Meine Metzgerei, 750 g","6.49","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","Kalbsschnitzel","Meine Metzgerei, 240 g","5.99","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Fleisch & Wurst","07.09.2026-12.09.2026","Wiesn Schmankerl Riesen-Wiesn-Schnitzel","500 g","3.99","","","","https://www.kaufda.de/insights/aldi-sued-prospekt-07-09-2026-so-einfach-geht-sparen/"
"2026-09-07 19:45 Europe/Berlin","ALDI SÜD","Schillerstraße 20, 52064 Aachen (52062 최근접)","52064","Fisch","07.09.2026-12.09.2026","Norwegisches Lachsfilet","300 g | 14.97 / kg","4.49","","","","https://www.aldi-sued.de/angebote"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Obst & Gemüse","07.09.2026-12.09.2026","Grüne Tafelbirnen","Spanien, je 1 kg-Schale","0.99","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Obst & Gemüse","07.09.2026-12.09.2026","Bananen","je 1 kg","1.79","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Obst & Gemüse","07.09.2026-12.09.2026","Nergi Kiwibeeren","je Packung","1.99","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Obst & Gemüse","07.09.2026-12.09.2026","Zespri SunGold Kiwi","je Stück","0.65","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Obst & Gemüse","07.09.2026-12.09.2026","Feigen","4er-Pack","1.00","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Obst & Gemüse","07.09.2026-12.09.2026","Mandarinen","750 g-Netz","2.22","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Fleisch & Wurst","07.09.2026-12.09.2026","Schweine-Nackensteaks","je Packung","6.99","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Fleisch & Wurst","07.09.2026-12.09.2026","Chicken Tenders","je Packung","5.99","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Fleisch & Wurst","07.09.2026-12.09.2026","Butcher’s Barbecue Schweine-Rückensteaks","je Packung","3.79","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Fleisch & Wurst","07.09.2026-12.09.2026","Spanferkel-Cevapcici","je Packung","2.99","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Fleisch & Wurst","07.09.2026-12.09.2026","ja! Grobe Bratwurst","je Packung","2.59","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Fleisch & Wurst","07.09.2026-12.09.2026","ja! Schweinefleisch-Spieße","je Packung","4.99","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Getränke","07.09.2026-12.09.2026","REWE Beste Wahl Orangensaft","je 1 l","1.99","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Getränke","07.09.2026-12.09.2026","Chari Tea Bio Eistee oder Lemonaid Bio Limonade","je Flasche","1.29","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Getränke","07.09.2026-12.09.2026","Coca-Cola","1,25 l","1.11","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Getränke","07.09.2026-12.09.2026","Fuze Tea","je Flasche","1.29","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
"2026-09-07 19:45 Europe/Berlin","REWE","Varziner Str. 7-17, 44369 Dortmund","44369","Getränke","07.09.2026-12.09.2026","Gerolsteiner Mineralwasser","je Flasche","0.89","","","","https://www.kaufda.de/insights/rewe-prospekt-07-09-2026-blumig-und-fruchtig-durch-die-neue-woche/"
